time,cp_0,cp_1,psi_0,psi_1,psi_e_0,psi_e_1,psi_e_left,psi_e_right,rho_e_0,rho_e_1,rho_e_left,rho_e_right
227,0.36475129990057,0.20179535394202,0.19233590868941,0.96271561768947,0.19233590868941,0.96271561768947,0,0.89135862387117,1.8858399301995,1.6109700978347,1.5554739623354,1.4999999999925
228,0.3652852354246,0.20145549486338,0.19277199577905,0.96726819109038,0.19277199577905,0.96726819109038,0,0.89630565933815,1.8866808035244,1.6103345444708,1.5554865438643,1.4999999999925
229,0.36581992908706,0.20111595429935,0.19320836040487,0.97182333885884,0.19320836040487,0.97182333885884,0,0.90125535044489,1.8875227436713,1.6096991133457,1.5554992518127,1.4999999999925
230,0.3663553845781,0.20077673023694,0.19364595832629,0.97638204545888,0.19364595832629,0.97638204545888,0,0.90620868428787,1.8883657576317,1.6090638002635,1.5555106033447,1.4999999999925
231,0.36689160163772,0.20043782317887,0.1940824094837,0.98094193018645,0.1940824094837,0.98094193018645,0,0.91116327991279,1.8892098462477,1.6084286056728,1.5555243027874,1.4999999999925
232,0.3674285838785,0.200099231155,0.19451889861395,0.98550420599014,0.19451889861395,0.98550420599014,0,0.91612035286267,1.8900550164036,1.6077935254465,1.5555385108369,1.4999999999925
233,0.3679663299949,0.19976095527433,0.19495698486551,0.99007042395653,0.19495698486551,0.99007042395653,0,0.92108145328105,1.890901267328,1.6071585611511,1.5555507989093,1.4999999999925
234,0.36850484490148,0.19942299281604,0.19539421300875,0.99463816640782,0.19539421300875,0.99463816640782,0,0.92604416695835,1.8917486079521,1.6065237072618,1.5555649951676,1.4999999999925
235,0.36904412810419,0.19908534438637,0.19583474627574,0.9992115945,0.19583474627574,0.9992115945,0,0.93101265469074,1.8925970387821,1.6058889644119,1.5555746185273,1.4999999999925
236,0.3695841828057,0.19874800834013,0.1962750149327,1.003787163443,0.1962750149327,1.003787163443,0,0.93598337392801,1.8934465660975,1.6052543290591,1.5555852297856,1.4999999999925
237,0.37012500783477,0.1984109856618,0.19671236589781,1.0083622133771,0.19671236589781,1.0083622133771,0,0.94095366401655,1.8942971893697,1.6046198025364,1.5556009574355,1.4999999999925
238,0.37066660731464,0.19807427416248,0.19715069800162,1.0129406747728,0.19715069800162,1.0129406747728,0,0.94592745830507,1.8951489163279,1.6039853802832,1.5556157379642,1.4999999999925
239,0.37120898265899,0.19773787328296,0.19759005792211,1.0175226062622,0.19759005792211,1.0175226062622,0,0.95090481642278,1.8960017504834,1.6033510607628,1.5556295003932,1.4999999999925
240,0.37175213489531,0.19740178269398,0.19803142478063,1.0221089961768,0.19803142478063,1.0221089961768,0,0.95588672743533,1.8968556947593,1.6027168428629,1.5556407220387,1.4999999999925
241,0.37229606530859,0.19706600193855,0.19847141921707,1.0266964761243,0.19847141921707,1.0266964761243,0,0.96086982383613,1.8977107524873,1.6020827252298,1.5556546651069,1.4999999999925
242,0.37284077539072,0.19673053041117,0.19891266196387,1.0312876794689,0.19891266196387,1.0312876794689,0,0.96585674004915,1.8985669273327,1.6014487062335,1.5556672519804,1.4999999999925
243,0.37338626826891,0.19639536654434,0.19935494057817,1.0358824181641,0.19935494057817,1.0358824181641,0,0.97084729021284,1.8994242255084,1.6008147824447,1.555678817463,1.4999999999925
